"enriched_at","worker","domain","ctl_tld","ctl_issuer","ctl_subdomain_count","ctl_subdomains","dns_a","dns_aaaa","dns_mx","dns_txt","dns_cname","http_status","http_response_time","http_blocked","http_content_type","http_tech","http_apps","http_language","http_title","http_meta_description","http_pages","http_emails","http_error","http_h1","http_body_snippet","business_model","industry","classification_confidence","http_schema_type","http_og_type","bgp_ip","bgp_asn_number","bgp_asn_org","bgp_asn_country","bgp_asn_prefix","inferred_country","rdap_domain_created_at","rdap_domain_expires_at","rdap_domain_updated_at","rdap_registrar","rdap_registrar_iana_id","rdap_nameservers","rdap_status","rdap_error","tranco_rank","majestic_rank","majestic_ref_subnets","is_malware","is_phishing","is_disposable_email","estimated_revenue","estimated_employees","revenue_confidence","revenue_evidence"
"2026-04-02 10:15:48","worker_dev@127.0.0.1","tagocoresolutions.com","com","R12",1,"autodiscover","65.181.111.179","","0:tagocoresolutions.com","v=spf1 +a +mx +ip4:65.181.111.179 include:spf.mysecurecloudhost.com ~all","",404,1020,"","text/html","LiteSpeed","","en","404 Not Found","","","","","404","404 Not Found 404 Not Found The resource requested could not be found on this server! Proudly powered by LiteSpeed Web Server Please be advised that LiteSpeed Technologies Inc. is not a web hosting company and, as such, has no control over content found on this site.","SaaS","",0.56,"","","65.181.111.179","14670","WHG-USE1, GB","GB","65.181.111.0/24","","2025-09-29 20:51:33","2026-09-29 20:51:33","2025-09-29 20:51:33","Upperlink Limited","1749","NS3009.MOCHAHOST.COM|NS4009.MOCHAHOST.COM","client transfer prohibited","",\N,\N,\N,"","","","<$1M","1-10",0.81,"spf_includes:1→micro|tech_count:1→micro|domain_age:1yr→micro|hosting:own_asn:whg-use1→enterprise"
"2026-04-03 05:08:52","worker_dev@127.0.0.1","tailscale.com","com","E7",1,"derp14d-v6","76.76.21.21","2600:9000:A51D:27C1:6748:D035:A989:FB3C|2600:9000:A602:B1E6:5B89:50A1:7CF7:67B8","1:aspmx.l.google.com|5:alt1.aspmx.l.google.com|5:alt2.aspmx.l.google.com|10:alt3.aspmx.l.google.com|10:alt4.aspmx.l.google.com","anthropic-domain-verification-vpgx4y=uwN6CwOz0NQijKYGDthCAEt9C|asv=c034fa773cb1b431402a28453995174d|atlassian-domain-verification=nffRaFBNr1PtD33kaEsaD9CvW1YDeLVUva1REQBQXomao5ORxyNOYh8uEBKGJXt1|atlassian-sending-domain-verification=8ec3fea9-480e-4fea-ad9d-b8106e2f47bd|docker-verification=3d97b1d0-f13c-49a5-a608-a4e126994fb2|figma-domain-verification=1c2de6e8a2ed198f2e74b79eb341b1e7fa0c2f8f77d967c3df1a34dc7b1b9392-1727189921|google-site-verification=4uv57KflyDjYKic07oPiF5ypArLxQQYp_e-u2RCQ2rE|google-site-verification=FdhZ5m0ygy7zoBLQNWvqJ3v0wQop9dTu5ZHYvojZlPE|google-site-verification=HHC0j5mcC05kfiQfxmiYUfsicdbGYAJyh0gKySbCcDM|google-site-verification=aISd8KPh1T5nM6tv78IhxrYXTvLqrjMLcOsV6tDc9xw|google-site-verification=uvcAEZ3qnz0lx7zpKE9DMg7FqYBSPuVK61d7zlxew3g|hubspot-domain-verification=ZjA2YWQ4OGMtYTJmMi00NGM3LWJkM2ItZGNjNjYwY2I1NTQ2|notion-domain-verification=5N4i2ZyFxTIAh8yjBjVknqRdZp9BFylUmFFV3h6M3sg|openai-domain-verification=dv-3qK0xjzrDgu9vT3wfpM2P0g2|reachdesk-verification=gzGzYoV4RdcIj5gGsLsXBmdtmVBeVfDfro9HrQ2Q6TCsKUF5xQW6PGnmTOsip3bR|stripe-verification=0ba99cfebb16921aa06471ec2581cf92c47b39cb15a8877a174bb78829e18603|stripe-verification=5fcd1c876b6a81bf6ec1888417271c54c1a7186b90e858e181224cc31b2c93ce|stripe-verification=a72a667972336ba404d79c4c29f31c0e9226e2260da4c6a4c7dce3af1ec200ca|stripe-verification=d1e4db8d6a928fe01eaf24de20ea7dc4c6ebc1fa91940e3a6a0cc59082025114|v=spf1 include:_spf.google.com include:_spf.salesforce.com include:40004831.spf02.hubspotemail.net ~all|723757a747|MS=34DDD317D9FEB51560ED2178552EF5F487EFDA34|MS=ms19736920|MS=ms46037000","",200,526,"","text/html; charset=utf-8","Next.js|Open Graph|Vercel|Google Search Console|Google Workspace","","en","Tailscale | Secure Connectivity for AI, IoT &amp; Multi-Cloud","The connectivity platform for devs, IT, and security teams. Zero Trust identity-based access that deploys in minutes and scales to every resource. Start free.","/compare|/pricing|/support|/sales|/docs|/contact/sales|/contact/partnerships","","","The best secure connectivity platform for devs, IT, and security","Tailscale | Secure Connectivity for AI, IoT Multi-Cloud APERTURE IS NOW AVAILABLE - START BUILDING WITH AI SAFELY IN MINUTES, NO WAITLIST. Read more → Blog Docs Download Contact Sales Platform Meet Tailscale How Tailscale Works WireGuard® for Enterprises Features Integrations Docs Download Compare Tailscale Products Business VPN PAM CI/CD Connectivity Secure Access to AI Cloud Connectivity Workload Connectivity Edge IoT Homelab Aperture by Tailscale Unified AI governance for AI agents and users.","SaaS","DevTools",0.64,"","","76.76.21.21","16509","AMAZON-02 - Amazon.com, Inc., US","US","76.76.21.0/24","","2017-08-15 18:25:14","2026-08-15 18:25:14","2024-07-17 14:42:41","MarkMonitor Inc.","292","NS-1359.AWSDNS-41.ORG|NS-1558.AWSDNS-02.CO.UK|NS-197.AWSDNS-24.COM|NS-557.AWSDNS-05.NET","client delete prohibited|client transfer prohibited|client update prohibited|server delete prohibited|server transfer prohibited|server update prohibited","",2097,2866,8480,"","","","$100M-$1B","501-5000",0.99,"tranco:top_10k:2097→enterprise|majestic:top_5k:2866→large_enterprise|ref_subnets:8480→enterprise|registrar:MarkMonitor→large_enterprise|mx:GoogleWorkspace→small|spf_includes:3→small|crm:Salesforce→mid_market|tech_count:5→small|page:/partners→mid_market|domain_age:9yr→small|tools:Atlassian→mid_market|ns:Route53→small"
"2026-04-02 04:55:10","worker_dev@127.0.0.1","take-eats.jp","jp","R13",1,"malebranche-konanstudio-xmas","76.76.21.21","","10:lamp-inc.sakura.ne.jp","facebook-domain-verification=tmnyfqfcuj7s5xu8a7g3ov3h65orlo|pardot1001501=d272a03a04a04c1618ab1136a610a22a8fb401b20056f80575bee4cdda4d5467|v=spf1 a:www304b.sakura.ne.jp ip4:219.94.155.134 include:aspmx.pardot.com ~all|google-site-verification=09qvSf_FSaOO87a8DJPsKfl-8COvxS_ZZRZGd4hbEnA","",200,921,"","text/html; charset=utf-8","Astro|Google Tag Manager|Open Graph|Vercel|Meta Pixel|Google Search Console","","ja","テイクイーツ | 無料で始めるテイクアウト注文の予約・決済システム","テイクイーツはテイクアウト（お持ち帰り）注文の予約や決済をネットでかんたんに受付できるシステムです。初期費用や月額費用無料、即日開設が可能です。テイクアウトに必要な機能が豊富に揃っています。","/pricing|/contact","","","テイクアウト予約を ネットでかんたん受付","テイクイーツ | 無料で始めるテイクアウト注文の予約・決済システム テイクイーツ 機能紹介 料金プラン 事例紹介 利用シーン お申し込み 資料ダウンロード menu close li>a]:px-3"" data-astro-cid-wbwfh5bu> トップ 機能紹介 サービス local_mall テイクアウト テイクアウト特化の予約・決済・管理システム local_shipping ECカート 食品業界特化のギフト対応のECカートシステム table_bar イートイン LINEと連携したイートイン対応のモバイルオーダー moped 自社デリバリー 自店舗の​配達員に​よる​デリバリーの​注文受付・配達管理 機能一覧 arrow_forward 商品 店舗 運営の効率化 販売促進 デザイン 決済手段 受け渡し方法 外部サービス連携 料金プラン 事例紹介 利用シーン 資料ダウンロード お申し込み お問い合わせ テイクアウト予約を ネットでかんたん受付 テイクイーツはスイーツ・ベーカリー店や飲食店の テイクアウト業務に特化した予約・決済・管理システムです 資料ダウンロード arrow_","SaaS","Ecommerce & Retail",0.71,"","website","76.76.21.21","16509","AMAZON-02 - Amazon.com, Inc., US","US","76.76.21.0/24","",\N,\N,\N,"","","","","",894024,556377,348,"","","","","",0,""
"2026-04-02 06:36:00","worker_dev@127.0.0.1","tambla.net","net","R13",5,"workforce|uat|hyatt|apps|ns1","51.104.28.68|103.181.241.27","","0:tambla-net.mail.protection.outlook.com","_4fudk7soeyp0sg0fszeoqc2qybpgssm|knowbe4-site-verification=a83540c8c8f9e559df2d6fa6a891c626|MS=ms67015033|v=spf1 include:spf.protection.outlook.com include:_spf.accelo.com ip4:203.132.78.25 ip4:203.214.189.131 ip4:202.160.103.196 -all","",404,8048,"","text/html","Microsoft 365","","en","Microsoft Azure Web App - Error 404","","","","","404 Web Site not found.","Microsoft Azure Web App - Error 404 404 Web Site not found. You may be seeing this error due to one of the reasons listed below : Custom domain has not been configured inside Azure. See how to map an existing domain to resolve this. Client cache is still pointing the domain to old IP address. Clear the cache by running the command ipconfig/flushdns. Checkout App Service Domain FAQ for more questions.","SaaS","",0.42,"","","51.104.28.68","8075","MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US","GB","51.104.0.0/15","",\N,\N,\N,"","","","","",864268,\N,\N,"","","","$1M-$10M","11-50",0.78,"tranco:top_1m:864268→small|mx:Microsoft365→mid_market|spf_includes:2→micro|subdomains:5→small|tech_count:1→micro|subnames:dev_env→small"
"2026-04-03 05:36:28","worker_dev@127.0.0.1","taskroshi.com","com","WE1",0,"","172.67.182.57|104.21.75.212","2606:4700:3037:0:0:0:AC43:B639|2606:4700:3030:0:0:0:6815:4BD4","33:route1.mx.cloudflare.net|83:route3.mx.cloudflare.net|87:route2.mx.cloudflare.net","v=spf1 include:_spf.mx.cloudflare.net ~all","",200,1148,"","text/html; charset=utf-8","Cloudflare|Next.js|Open Graph|Schema.org JSON-LD","","ja","社労士向け案件・期限管理SaaS | TaskRoshi","社労士事務所の顧問先管理・タスク期限管理・チーム共有をシンプルに。期限アラート・テンプレート機能で抜け漏れゼロ。無料プランあり。","/signup|/login","","","案件管理を、 シンプル に。","社労士向け案件・期限管理SaaS | TaskRoshi Task Roshi ログイン 無料で始める 社労士事務所に特化 案件管理を、 シンプル に。 期限管理・タスク・顧問先情報をひとつのツールに集約。 抜け漏れゼロの業務フローを、今日から無料で始められます。 無料で始める ログインはこちら クレジットカード不要 · 5分で導入完了 TaskRoshi ダッシュボード 今月の期限 12件 顧問先 24社 完了タスク 89% ○○社 算定基礎届 明日まで △△社 月変届 3日後 □□社 離職証明書 完了 期限アラート 自動通知ON こんな課題、ありませんか？ 社労士事務所が抱える 3つの悩み Excelでの期限管理が限界 算定基礎届、月変届、労働保険…顧問先が増えるほど管理が煩雑に。どのExcelが最新版かわからない状況に。 案件の見落とし・抜け漏れ 手続きの期限切れ、届出の提出忘れ。気づいたときには遅延ペナルティ。顧問先の信頼を損なうリスク。 スタッフ間の情報共有が困難 担当者しか案件の進捗がわからない。引き継ぎのたびに情報が抜け落ち、同じ確認作業の繰り返し。 主な機能 業務を支え","SaaS","",0.84,"SoftwareApplication","website","172.67.182.57","13335","CLOUDFLARENET - Cloudflare, Inc., US","US","172.67.176.0/20","",\N,\N,\N,"","","","","",\N,\N,\N,"","","","<$1M","1-10",0.72,"spf_includes:1→micro|tech_count:4→small|dns_lb:4_records→mid_market|schema:softwareapplication→small"
"2026-04-02 11:23:10","worker_dev@127.0.0.1","tb4u.com.br","com.br","R13",1,"sicoobemp","186.209.113.136","","0:tb4u-com-br.mail.protection.outlook.com","v=spf1 include:spf.protection.outlook.com -all|mscid=siK91KMO2wVWzCyLG/6BKyYbAvzPkJ2MRZ65qJ2kPgU4W5zTyM/hMaQKADu/paE2aSGpGX5s92UoGqjrx9xu9A==","",200,4559,"","text/html; charset=UTF-8","Google Fonts|LiteSpeed|WordPress|Microsoft 365","Contact Form 7|GDPR Cookie Compliance|Slider Revolution|WPBakery","pt","The Best For You &#8211; Tecnologia","","/servicos|/contato|/suporte|/servicos/consultoria-implantacao-e-integracao|/servicos/monitoramento-de-infraestrutura|/servicos/pentest-teste-de-invasao","contato@tb4u.com.br|comercial@tb4u.com.br|ouvidoria@tb4u.com.br|dpo@tb4u.com.br|rh@tb4u.com.br","","TB4U Tecnologia","The Best For You Tecnologia Skip to content Institucional Soluções Antivírus Backup e Replicação Backup SaaS Computadores e Equipamentos Cloud End User Computing Firewall Gerenciador de Senhas Hiperconvergência NOC (Network Operations Center) Servidores e Storages Soluções WiFi ( Venda e Locação) Switches e Roteadores SOC (Security Operations Center) Solução de Gestão de TI – Resolve Suporte Remoto Empresarial Telefonia em nuvem Virtualização de Servidores Serviços Consultoria, Implantação e Int","SaaS","",0.56,"","","186.209.113.136","53107","EVEO S.A., BR","BR","186.209.113.0/24","","2016-06-30 14:23:22","2027-06-30 14:23:22","2024-08-07 16:51:27","","","brodie.ns.cloudflare.com|tina.ns.cloudflare.com","active","",\N,\N,\N,"","","","$1M-$10M","11-50",0.49,"mx:Microsoft365→mid_market|spf_includes:1→micro|tech_count:4→small|app_count:4→small|domain_age:10yr→small|hosting:own_asn:eveo s.a.→enterprise|ns:Cloudflare→small|emails:5→mid_market"
"2026-04-04 03:55:07","worker_dev@127.0.0.1","tcad.com.sa","com.sa","WE1",0,"","66.235.200.147","","0:mail.tcad.com.sa","v=spf1 ip4:162.241.216.188 a mx include:websitewelcome.com ~all","",200,3159,"","text/html; charset=UTF-8","Cloudflare|Open Graph|WordPress","","en","TCAD COM SA &mdash; Coming Soon","Signup to be the first to know when we launch.","","","","TCAD COM SA","TCAD COM SA Coming Soon Is this your website? ""> Login to WordPress TCAD COM SA A Reliable WordPress Hosting by Bluehost powered website. Discover our hosting solutions: Shared Hosting , WordPress Hosting , VPS Hosting , and Dedicated Hosting .","SaaS","",0.56,"WebSite","website","66.235.200.147","13335","CLOUDFLARENET - Cloudflare, Inc., US","US","66.235.200.0/24","",\N,\N,\N,"","","","","",\N,\N,\N,"","","","<$1M","1-10",0.73,"spf_includes:1→micro|tech_count:3→small|schema:website→small"
"2026-04-04 04:12:32","worker_dev@127.0.0.1","teamlethub.co","co","WE1",0,"","172.67.166.10|104.21.11.127","2606:4700:3033:0:0:0:6815:B7F|2606:4700:3036:0:0:0:AC43:A60A","1:aspmx.l.google.com|5:alt2.aspmx.l.google.com|5:alt1.aspmx.l.google.com|10:alt3.aspmx.l.google.com|10:alt4.aspmx.l.google.com","google-site-verification=ZAyZWTEwvhQ3SgrXKoeZ3W4mU6kE-a6NVPHKHr7tbtQ|v=spf1 include:_spf.google.com -all","",200,657,"","text/html; charset=utf-8","Cloudflare|Google Fonts|Google Tag Manager|Open Graph|Webflow|jsDelivr|Google Search Console|Google Workspace","","en","LetHub - AI Leasing Automation and Scheduling for Property Management","AI-powered leasing and operations automation for property management. Experience end-to-end lead-to-lease software built to make property management easy.","/pricing|/demo|/contact-us","","","AI-Powered Leasing Automation with a human touch.","LetHub - AI Leasing Automation and Scheduling for Property Management Product Lethub Use Cases AI Leasing Agent Achieve robot-level efficiency Scheduling Obtain a full calendar, conflict-free Waterfalls Automate daily task with workflows Self-Tour ID Verification Secure bank-level safety for touring Single-family Tech Streamline PM operations Multi-family Tech ‍ Optimize multifamily management LetHub vs Others Choose an AI-powered software Pricing Customers Blog Demo Now Log in Log in Demo Now Pr","SaaS","Real Estate",0.68,"","website","172.67.166.10","13335","CLOUDFLARENET - Cloudflare, Inc., US","US","172.67.160.0/20","",\N,\N,\N,"","","","","",\N,\N,\N,"","","","$1M-$10M","11-50",0.84,"mx:GoogleWorkspace→small|spf_includes:1→micro|tech_count:8→small|cms:Webflow→small|dns_lb:4_records→mid_market|industry:RealEstate→small"
"2026-04-03 05:35:05","worker_dev@127.0.0.1","techcreate.com.sg","com.sg","R12",0,"","66.102.137.19","2605:6F00:1234:700:1:0:0:2CB","0:techcreate.com.sg","MS=FE85FC89F907B28DFE03AA3D84700A34A5ED39ED|v=spf1 ip4:66.102.137.19 +a +mx +ip4:69.90.163.120 +include:spf.hostpapa.com +include:spf.antispamcloud.com +ip4:69.28.199.180 +include:spf.antispamcloud.com ~all","",200,1832,"","text/html; charset=UTF-8","Bootstrap|Font Awesome|Nginx|jQuery|jsDelivr","","fr","TechCreate","","","","","","TechCreate Logo About Solutions About Solutions Faster Payment System Engine CyberSecurity Secured API Gateway Secured App Services Hyper-Coveraged IT Infrastructure Credit Card Solution E-Invoice Solution Newsroom Investors Contact Us Innovate the way you use technology We utilize suitable technologies tailored to meet your business requirements. Explore Solutions Schedule Appointment We adopt appropriate technologies for your buisness needs. Explore Solutions Schedule Appointment --> Innovate ","SaaS","Fintech",0.68,"","","66.102.137.19","40092","ONIAAS - HostPapa, US","US","66.102.128.0/20","","2014-07-02 21:55:14","2026-07-02 07:24:40","2025-11-26 15:03:09","Key-Systems GmbH","","ns1.hostpapa.com|ns2.hostpapa.com","active","",\N,\N,\N,"","","","","",0,""
"2026-04-04 04:07:45","worker_dev@127.0.0.1","technaam.com","com","R13",1,"www","76.76.21.21","2A02:4780:5C:2146:0:2ABD:8175:4","5:mx1.hostinger.com|10:mx2.hostinger.com","v=spf1 include:_spf.mail.hostinger.com ~all","",200,1161,"","text/html; charset=utf-8","Next.js|Vercel","","en","TechNaam | Legal Tech &amp; SaaS Development","Premium software development by Atta Ur Rehman Dhothar. Specializing in Next.js, Legal Tech, and AI Automation.","/products|/contact","support@technaam.com","","Bridging Law &amp; Logic through Code.","TechNaam | Legal Tech SaaS Development Tech Naam . Products Services Legal Tools About Start Project Founded by Atta Ur Rehman Dhothar Bridging Law Logic through Code. We engineer world-class digital solutions. From CardSphere to LegalSphereDiary , we build the tools that power modern legal practices and global enterprises. Start Your Project Explore Tools Our Digital Ecosystem Tools designed for precision, security, and speed. Built for the modern professional in Pakistan. Digital Identity Card","SaaS","DevTools",0.61,"","","76.76.21.21","16509","AMAZON-02 - Amazon.com, Inc., US","US","76.76.21.0/24","",\N,\N,\N,"","","","","",\N,\N,\N,"","","","","",0,""
"2026-04-03 04:36:26","worker_dev@127.0.0.1","teeem.jp","jp","R12",1,"akiya","160.251.152.24","","10:teeem.jp","v=spf1 ip4:160.251.152.24 include:_spf.cbsv.jp ~all","",404,1314,"","text/html","LiteSpeed","","en","404 Not Found","","","","","404","404 Not Found 404 Not Found The resource requested could not be found on this server! Proudly powered by LiteSpeed Web Server Please be advised that LiteSpeed Technologies Inc. is not a web hosting company and, as such, has no control over content found on this site.","SaaS","",0.56,"","","160.251.152.24","58791","GMOOSK-NET GMO Internet Group, Inc., JP","JP","160.251.152.0/24","",\N,\N,\N,"","","","","",\N,\N,\N,"","","","<$1M","1-10",0.74,"spf_includes:1→micro|tech_count:1→micro|hosting:own_asn:gmoosk-net gmo inter→enterprise"
